date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-11-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,pulses and nuts,Groundnuts,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,pulses and nuts,Lentils,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Wheat flour,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,pulses and nuts,Groundnuts,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,pulses and nuts,Lentils,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Barley,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Teff (mixed),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Teff (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,cereals and tubers,Sorghum (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,cereals and tubers,Teff (mixed),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Barley,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Teff (mixed),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,GUJI,Negele,5.338377,39.568779,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,GUJI,Negele,5.338377,39.568779,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,GUJI,Negele,5.338377,39.568779,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,GUJI,Negele,5.338377,39.568779,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Barley,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Sorghum (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Teff (mixed),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Teff (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,pulses and nuts,Chickpeas,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Rice,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,pulses and nuts,Groundnuts,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Wheat flour,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,Groundnuts,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,Lentils,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Wheat flour,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Groundnuts,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Lentils,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,ALABA SW,Alaba,7.455279,38.137204,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,ALABA SW,Alaba,7.455279,38.137204,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,ALABA SW,Alaba,7.455279,38.137204,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,AMARO SW,Amaro,5.834874153137207,37.89777755737305,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GAMO GOFA,Arba Minch,6.011019444,37.53800556,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GAMO GOFA,Arba Minch,6.011019444,37.53800556,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GAMO GOFA,Arba Minch,6.011019444,37.53800556,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GAMO GOFA,Sawla,6.300757,36.878471,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GAMO GOFA,Sawla,6.300757,36.878471,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,HADIYA,Hossana,7.583333,37.883333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,HADIYA,Hossana,7.583333,37.883333,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,KONSO SW,Karati,5.25,37.483333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,KONSO SW,Karati,5.25,37.483333,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,KONSO SW,Karati,5.25,37.483333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,KONSO SW,Karati,5.25,37.483333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,KONSO SW,Karati,5.25,37.483333,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SELTI,Dalocha,7.790099444,38.24548556,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SELTI,Dalocha,7.790099444,38.24548556,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SOUTH OMO,Jinka,5.787813211,36.56731973,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SOUTH OMO,Jinka,5.787813211,36.56731973,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SOUTH OMO,Jinka,5.787813211,36.56731973,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SOUTH OMO,Jinka,5.787813211,36.56731973,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SOUTH OMO,Key Afer,5.51978896,36.73043032,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,SOUTH OMO,Turmi,4.966667,36.483333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,WELAYITA,Sodo,6.85,37.75,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,WELAYITA,Sodo,6.85,37.75,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,WELAYITA,Sodo,6.85,37.75,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,WELAYITA,Sodo,6.85,37.75,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,SNNPR,WELAYITA,Sodo,6.85,37.75,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,AFDER,Charati,5.33972,41.882458,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,AFDER,Charati,5.33972,41.882458,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,AFDER,Charati,5.33972,41.882458,cereals and tubers,Wheat flour,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,AFDER,Charati,5.33972,41.882458,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,AFDER,Charati,5.33972,41.882458,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,AFDER,Charati,5.33972,41.882458,"meat, fish and eggs",Livestock (cattle),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,AFDER,Charati,5.33972,41.882458,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,AFDER,Charati,5.33972,41.882458,miscellaneous food,Sugar,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,AFDER,Charati,5.33972,41.882458,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Potatoes,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Rice,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Sorghum (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Teff (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (camel),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,miscellaneous food,Sugar,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Fuel (diesel),L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Wage (qualified labour),Day,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,oil and fats,Oil (palm),L,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,pulses and nuts,Beans,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,GODE,Gode,6.0225,43.130278,pulses and nuts,Sesame,100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Rice,KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Wheat (food aid),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2023-11-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (camel),Head,forecast,Retail,ETB,0.0,0.0
